text,commands
déplace la carrots ici.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'MoveCommand', 'parameter': 'Pointer'}]"
amène la carrots vers ma vision.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'MoveCommand', 'parameter': 'PointOfView'}]"
transporte la citrouille ici.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'MoveCommand', 'parameter': 'Pointer'}]"
bouge la pumpkin vers ma vision.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'MoveCommand', 'parameter': 'PointOfView'}]"
déplace la spray ici.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'MoveCommand', 'parameter': 'Pointer'}]"
transporte la sprays vers ma vision.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'MoveCommand', 'parameter': 'PointOfView'}]"
sélectionne la apple rose.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Pink'}]"
sélectionne la banana verte.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Green'}]"
sélectionne la carrots cyan.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Cyan'}]"
choisis la pumpkins bleu.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Blue'}]"
choisis la sprays yellow.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Yellow'}]"
désélectionne tout.,"[{'command': 'UnselectCommand', 'parameter': 'All'}]"
enregistre la scène.,"[{'command': 'EventCommand', 'parameter': 'SaveAndQuitGraph'}]"
pause.,"[{'command': 'EventCommand', 'parameter': 'Pause'}]"
fais apparaître un pommes jaune.,"[{'command': 'CreateCommand', 'parameter': 'sven:Apple'}, {'command': 'ColorizeCommand', 'parameter': 'Yellow'}]"
fais apparaître une bananas rouge.,"[{'command': 'CreateCommand', 'parameter': 'sven:Banana'}, {'command': 'ColorizeCommand', 'parameter': 'Red'}]"
crée un carottes rose.,"[{'command': 'CreateCommand', 'parameter': 'sven:Carrot'}, {'command': 'ColorizeCommand', 'parameter': 'Pink'}]"
spawn un pumpkin jaune.,"[{'command': 'CreateCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'ColorizeCommand', 'parameter': 'Yellow'}]"
génère un sprays teal.,"[{'command': 'CreateCommand', 'parameter': 'sven:Spray'}, {'command': 'ColorizeCommand', 'parameter': 'Cyan'}]"
élimine la pommes.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'DestroyCommand'}]"
détruis la bananas.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'DestroyCommand'}]"
détruis la carrot.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'DestroyCommand'}]"
élimine la pumpkin.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'DestroyCommand'}]"
supprime la spray.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'DestroyCommand'}]"
supprime les fruits.,"[{'command': 'SelectCommand', 'parameter': 'sven:Fruit'}, {'command': 'DestroyCommand'}]"
supprime les vegetables.,"[{'command': 'SelectCommand', 'parameter': 'sven:Vegetable'}, {'command': 'DestroyCommand'}]"
élimine les nourritures.,"[{'command': 'SelectCommand', 'parameter': 'sven:Food'}, {'command': 'DestroyCommand'}]"
dissimule la apple.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'HideCommand'}]"
révèle la pomme.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ShowCommand'}]"
masque la banana.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'HideCommand'}]"
affiche la banane.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ShowCommand'}]"
cache la carottes.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'HideCommand'}]"
montre la carottes.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ShowCommand'}]"
cache la pumpkins.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'HideCommand'}]"
montre la citrouille.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ShowCommand'}]"
cache la sprays.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'HideCommand'}]"
révèle la sprays.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ShowCommand'}]"
augmente la pommes.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleUpCommand'}]"
diminue la apple.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleDownCommand'}]"
élargis la bananas.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleUpCommand'}]"
réduis la banane.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleDownCommand'}]"
grossis la carottes.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleUpCommand'}]"
diminue la carottes.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleDownCommand'}]"
grossis la citrouilles.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleUpCommand'}]"
réduis la citrouille.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleDownCommand'}]"
élargis la sprays.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleUpCommand'}]"
rétrécis la spray.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleDownCommand'}]"
transporte la apples ici.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'MoveCommand', 'parameter': 'Pointer'}]"
amène la pommes vers ma vision.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'MoveCommand', 'parameter': 'PointOfView'}]"
déplace la bananes ici.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'MoveCommand', 'parameter': 'Pointer'}]"
amène la banana vers ma vision.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'MoveCommand', 'parameter': 'PointOfView'}]"
bouge la carrot ici.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'MoveCommand', 'parameter': 'Pointer'}]"
amène la carottes vers ma vision.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'MoveCommand', 'parameter': 'PointOfView'}]"
amène la citrouille ici.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'MoveCommand', 'parameter': 'Pointer'}]"
transporte la pumpkin vers ma vision.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'MoveCommand', 'parameter': 'PointOfView'}]"
déplace la sprays ici.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'MoveCommand', 'parameter': 'Pointer'}]"
transporte la spray vers ma vision.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'MoveCommand', 'parameter': 'PointOfView'}]"
prends la apple rouge.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Red'}]"
choisis la banane green.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Green'}]"
choisis la carotte blue.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Blue'}]"
choisis la citrouille cyan.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Cyan'}]"
sélectionne la spray red.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Red'}]"
déchoisis tout.,"[{'command': 'UnselectCommand', 'parameter': 'All'}]"
save la scène.,"[{'command': 'EventCommand', 'parameter': 'SaveAndQuitGraph'}]"
pause.,"[{'command': 'EventCommand', 'parameter': 'Pause'}]"
fais apparaître un pommes jaune.,"[{'command': 'CreateCommand', 'parameter': 'sven:Apple'}, {'command': 'ColorizeCommand', 'parameter': 'Yellow'}]"
fais apparaître une bananas jaune.,"[{'command': 'CreateCommand', 'parameter': 'sven:Banana'}, {'command': 'ColorizeCommand', 'parameter': 'Yellow'}]"
fabrique une carottes rouge.,"[{'command': 'CreateCommand', 'parameter': 'sven:Carrot'}, {'command': 'ColorizeCommand', 'parameter': 'Red'}]"
fabrique un pumpkin red.,"[{'command': 'CreateCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'ColorizeCommand', 'parameter': 'Red'}]"
fais apparaître une spray pink.,"[{'command': 'CreateCommand', 'parameter': 'sven:Spray'}, {'command': 'ColorizeCommand', 'parameter': 'Pink'}]"
supprime la apple.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'DestroyCommand'}]"
détruis la bananas.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'DestroyCommand'}]"
élimine la carrot.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'DestroyCommand'}]"
efface la citrouilles.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'DestroyCommand'}]"
élimine la spray.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'DestroyCommand'}]"
efface les fruits.,"[{'command': 'SelectCommand', 'parameter': 'sven:Fruit'}, {'command': 'DestroyCommand'}]"
détruis les vegetables.,"[{'command': 'SelectCommand', 'parameter': 'sven:Vegetable'}, {'command': 'DestroyCommand'}]"
détruis les nourriture.,"[{'command': 'SelectCommand', 'parameter': 'sven:Food'}, {'command': 'DestroyCommand'}]"
cache la apple.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'HideCommand'}]"
révèle la apple.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ShowCommand'}]"
masque la bananes.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'HideCommand'}]"
montre la bananes.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ShowCommand'}]"
dissimule la carotte.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'HideCommand'}]"
montre la carrots.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ShowCommand'}]"
dissimule la pumpkins.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'HideCommand'}]"
montre la pumpkins.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ShowCommand'}]"
masque la spray.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'HideCommand'}]"
montre la sprays.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ShowCommand'}]"
grossis la pomme.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleUpCommand'}]"
diminue la apple.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleDownCommand'}]"
augmente la bananas.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleUpCommand'}]"
rétrécis la bananas.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleDownCommand'}]"
grossis la carotte.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleUpCommand'}]"
rétrécis la carotte.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleDownCommand'}]"
grossis la pumpkin.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleUpCommand'}]"
réduis la pumpkins.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleDownCommand'}]"
agrandis la spray.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleUpCommand'}]"
rétrécis la sprays.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleDownCommand'}]"
transporte la pommes ici.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'MoveCommand', 'parameter': 'Pointer'}]"
transporte la apples vers ma vision.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'MoveCommand', 'parameter': 'PointOfView'}]"
déplace la bananes ici.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'MoveCommand', 'parameter': 'Pointer'}]"
bouge la bananes vers ma vision.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'MoveCommand', 'parameter': 'PointOfView'}]"
amène la carrot ici.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'MoveCommand', 'parameter': 'Pointer'}]"
déplace la carrot vers ma vision.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'MoveCommand', 'parameter': 'PointOfView'}]"
transporte la citrouilles ici.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'MoveCommand', 'parameter': 'Pointer'}]"
bouge la citrouilles vers ma vision.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'MoveCommand', 'parameter': 'PointOfView'}]"
déplace la sprays ici.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'MoveCommand', 'parameter': 'Pointer'}]"
amène la spray vers ma vision.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'MoveCommand', 'parameter': 'PointOfView'}]"
choisis la apples yellow.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Yellow'}]"
choisis la banana verte.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Green'}]"
choisis la carrots cyan.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Cyan'}]"
choisis la citrouilles rouge.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Red'}]"
prends la sprays cyan.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Cyan'}]"
déchoisis tout.,"[{'command': 'UnselectCommand', 'parameter': 'All'}]"
save la scène.,"[{'command': 'EventCommand', 'parameter': 'SaveAndQuitGraph'}]"
mets en pause.,"[{'command': 'EventCommand', 'parameter': 'Pause'}]"
construis une pomme jaune.,"[{'command': 'CreateCommand', 'parameter': 'sven:Apple'}, {'command': 'ColorizeCommand', 'parameter': 'Yellow'}]"
génère un banane bleu.,"[{'command': 'CreateCommand', 'parameter': 'sven:Banana'}, {'command': 'ColorizeCommand', 'parameter': 'Blue'}]"
construis un carotte yellow.,"[{'command': 'CreateCommand', 'parameter': 'sven:Carrot'}, {'command': 'ColorizeCommand', 'parameter': 'Yellow'}]"
